Age,CreditScore,LoanDuration,NumberOfDependents,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,BankruptcyHistory,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,RiskScore,DebtToIncomeRatio,ApplicationYear,ApplicationMonth,SavingsAccountBalance_log,TotalLiabilities_log,TotalAssets_log,CheckingAccountBalance_log,MonthlyLoanPayment_log,TotalDebtToIncomeRatio_log,MonthlyIncome_log,LoanAmount_log,MonthlyDebtPayments_log,LoanPurpose_Debt Consolidation,LoanPurpose_Education,LoanPurpose_Home,LoanPurpose_Other,EmploymentStatus_Self-Employed,EmploymentStatus_Unemployed,EducationLevel_Bachelor,EducationLevel_Doctorate,EducationLevel_High School,EducationLevel_Master,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,HomeOwnershipStatus_Other,HomeOwnershipStatus_Own,HomeOwnershipStatus_Rent,LoanApproved
25,637,48,0,0.5394172861824713,2,2,0,0,18,28,0.8663442719162066,5,90995,0.186856,0.1865020146911461,36.8,0.0783136734836323,2021,7,7.878534196140362,10.531189134021004,11.76338063530585,7.0431599159883405,5.726847747587197,-1.9466444376452283,8.471288859225263,9.245321340871428,5.924255797414532,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
48,538,48,1,0.175796383536034,5,1,0,0,23,15,0.7922441703919596,5,110184,0.244763,0.2013005922993035,38.400000000000006,0.16965252895592034,2023,2,7.32052696227274,10.44523027893684,11.881477595054854,6.964135612418245,6.349138991379798,-1.3279415795976899,8.699598078071496,9.839642124487375,6.925595197110468,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
47,625,72,0,0.0734446351093902,4,2,0,0,20,6,0.7684966128416966,4,42056,0.219894,0.2252920334280518,40.8,0.04339876049774268,2024,9,8.897135342293316,11.040422715523396,11.555984954430675,7.487173694213739,6.091309882077698,-2.4491961284083943,9.239882992857035,9.76388059814971,6.102558594613569,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1
33,455,60,0,0.1519538671510817,3,2,0,0,26,24,0.8676370655309329,6,8051,0.3009799999999999,0.3444998693814496,58.0,0.1522867737948084,2020,2,8.223090551161533,11.448237599347992,9.707046787181289,8.692490133273228,6.715383386334681,-0.5794101026696474,7.612089648932646,10.063904273942033,5.730099782973574,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
22,597,60,3,0.1164603453240255,2,2,0,0,25,14,0.7155513892071573,9,40720,0.226648,0.1940684831000004,55.0,0.3008837970540098,2020,10,6.96979066990159,10.800350786744184,11.404872438868356,7.681099001536359,6.267200548541362,-0.3354336729918874,7.149066134251796,9.91086030686554,5.948034989180646,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
60,599,36,0,0.4275845009959071,5,1,1,0,26,16,0.9619028960961488,2,161644,0.209163,0.2012345633665689,64.0,0.024286532014064926,2023,8,9.274628861858545,8.421342865759403,12.020868939330981,7.052721049232323,6.779921907472252,-1.4255117433199853,8.31295317052126,10.071667925775051,4.59511985013459,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
47,621,48,0,0.1348412595479366,2,0,0,0,29,10,0.8798376879893417,3,164382,0.203829,0.1766309338677824,33.6,0.04254237034599333,2020,7,7.257002707092073,11.152056022121888,12.363456663908542,6.263398262591624,6.335054251498059,-1.9389644351474278,8.625314891493332,9.869361837806752,5.4680601411351315,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
27,574,96,0,0.1652515402428282,4,0,0,0,14,13,0.7459115887550694,5,1029,0.267157,0.2790640689632768,52.0,0.49388922052216533,2021,8,8.57376254290413,11.2636945788927,9.419141561574516,7.277938572945661,6.214608098422191,-0.38182128896759193,7.883226453092323,9.860423463065102,7.177782416195197,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
44,637,72,1,0.1869580150404554,4,2,0,1,24,27,0.5697635712697559,8,49831,0.221087,0.2006647083730726,54.0,0.24034574097309355,2022,10,8.114922974204593,10.676923564324877,11.44223472434746,7.367077059881012,6.3784261836515865,-0.5633686731107896,7.4917848950065435,10.109973126954195,6.066108090103747,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39,606,36,1,0.1454729560337608,3,2,0,0,28,20,0.6139546256439449,4,28302,0.19971,0.2257709308629906,40.0,0.0507439003443453,2020,11,7.480992162869525,10.076095417142444,10.860344246156945,7.367708572374371,6.523562306149512,-2.1400541575600704,9.229006733051303,9.781884730776879,6.248042874508429,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
51,439,48,3,0.4893822097582251,3,2,0,0,35,3,0.3902216177235811,5,5596,0.296853,0.2790292021503669,59.0,0.11596433259403431,2019,5,7.334981878871814,9.908922755026067,9.470162947548884,6.280395838960195,6.610696044717759,-1.1464871546996367,8.211256626022973,9.968947524007914,6.056784013228625,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
49,523,36,1,0.3433228732001935,2,0,0,0,30,21,0.8362853924319595,4,140195,0.255052,0.2040416,36.0,0.07683823170553154,2024,9,8.734077192559303,10.27584389807654,12.038943103474715,5.7745515455444085,7.072421900537371,-1.5373633065185153,9.052213742972452,10.359392257402362,6.486160788944089,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
48,598,72,0,0.4887368664277032,3,2,0,0,23,1,0.8175001102595099,3,5016,0.230607,0.2268159107909165,54.0,0.08516100904654064,2024,5,10.33449044443213,11.771837623925895,10.373741150537072,7.116394144093465,5.918893854273146,-1.9706923022013876,8.83653137977198,9.589256144850811,6.373319789577012,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
39,617,96,5,0.2095780599984711,2,1,0,0,26,2,0.7272389694535809,3,14996,0.246562,0.2827633798760643,40.8,0.020360158870936645,2022,7,6.943122422819428,9.332115428902103,10.176981954277059,6.741700694652055,6.270988431858299,-2.7939015931484867,9.470124387385384,9.90658275744343,5.575949103146316,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
28,561,36,2,0.3171833102880658,5,1,0,0,21,17,0.9140139762185662,4,161444,0.2371219999999999,0.2200597372371438,39.2,0.03800832816514574,2021,4,6.530877627725885,9.567805004029164,12.076766599257839,7.70796153183549,7.126890808898808,-1.5916452224381843,8.925941791847462,10.392742186373976,5.655991810819852,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
32,565,48,1,0.2741035178695171,2,1,0,0,24,25,0.6352855145450149,7,39687,0.2321949999999999,0.2236029431464319,44.8,0.10849873451445317,2022,1,7.507690077819904,9.950943493692423,11.013023295778629,5.236441962829949,6.436150368369428,-1.4556166129885286,8.518126089464838,9.888120075405006,6.297109319933935,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
61,492,36,2,0.1383429025272986,1,1,0,0,18,11,0.8766766576177296,5,9839,0.26203,0.2658101190424142,58.0,0.1706148032076689,2019,11,7.97349996402463,11.029698795395019,10.081131519778971,6.693323668269949,6.840546529288687,-0.8458932466196097,8.19321590015434,10.044552992814731,6.424869023905388,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
62,646,72,2,0.1665369103795172,1,0,0,0,23,28,0.7261092557066074,5,63062,0.20468,0.2162111449173633,45.0,0.06776960209963913,2024,5,8.423102268016642,10.124388591297558,11.38516027295425,6.423246963533519,5.752572638825633,-1.854315242940231,8.176438464676828,9.447781227991216,5.484796933490655,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
63,536,72,0,0.3797100847816808,4,1,0,1,20,7,0.7776244782793629,7,62313,0.285881,0.2871435609768709,57.0,0.10098993428167374,2021,11,7.154615356913663,10.186295264571648,11.394704833582797,6.933423025730715,7.036148493750536,-1.2369433096582183,8.701263218744309,10.568260978408226,6.408528791059498,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
41,574,84,5,0.2012123669770326,3,1,0,0,26,6,0.7114974762424375,5,46592,0.264584,0.2760922573668556,60.0,0.13845180341700064,2022,12,6.709304340258298,10.349358568612542,11.262269391354895,7.605392364814935,6.57507584059962,-1.138967064947257,8.281681806108164,10.18806481003443,6.304448802421981,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
58,639,36,0,0.5899311711387947,3,1,0,0,24,17,0.5765075821570766,5,48913,0.182727,0.1919508737118316,42.400000000000006,0.03894122684937373,2020,8,6.152732694704104,7.939515260662406,10.853580497818749,7.234898420314831,6.450470422144176,-2.410398617690703,9.42985066432463,9.75423319944637,6.184148890937483,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
32,537,60,0,0.6460041292914072,5,2,1,0,29,17,0.6643869121150321,7,55038,0.260909,0.2808429835461731,71.0,0.11803756476683938,2023,6,5.117993812416755,8.32069157104845,10.98776424243687,7.711996507047669,6.634633357861686,-1.1942757458953563,8.322960983596447,10.102707195730964,6.186208623900494,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
26,602,120,5,0.7001054775377135,4,1,0,0,21,10,0.651971568911405,2,7593,0.266217,0.2657526979187835,49.0,0.12721515252837165,2020,1,7.597396320212795,11.32289023414034,10.515614464432117,8.165079258805068,5.673323267171493,-1.6294330910599348,8.351591082429051,9.41058370340406,6.289715570908998,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
19,509,72,5,0.3512386289698841,6,0,0,1,29,4,0.8781394410818844,7,39342,0.284013,0.3256375652080838,68.0,0.18674398586508403,2020,1,8.41847721847708,9.466686564118111,10.864063076520587,5.780743515792329,6.61472560020376,-0.9423517572612198,8.210350951913156,10.065308738667605,6.532334292222349,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
51,564,96,1,0.2559119372514052,7,0,0,0,24,5,0.8786751378177531,4,9466,0.262652,0.2756242370127056,56.0,0.1038596784996651,2021,8,7.233455418621439,10.105121420362455,9.83274314801037,6.317164686747284,5.517452896464707,-2.0006341027041943,8.982519231110862,9.174920426744922,6.717804695023691,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
43,603,60,1,0.2589256081651916,6,2,0,0,23,12,0.6859757906255516,7,20463,0.219914,0.209599274916886,40.0,0.036142211746218816,2018,3,7.461065514354283,11.702603231717443,11.858987288459286,6.956545443151569,6.093569770045136,-2.093192815609229,8.535229553902337,9.705889908189658,5.214935757608986,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35,602,12,2,0.0956627799817397,4,2,0,0,27,24,0.8497188521393705,6,112675,0.177011,0.1693872570770471,34.4,0.08760642100474426,2021,3,9.798682438170001,8.71833650245078,11.68510408903113,7.083387847625295,7.078341579557671,-1.419645191326756,8.948131095497432,9.473550432503476,6.513230110912307,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
40,613,84,0,0.3626104266952281,1,2,0,0,27,7,0.816410815284035,7,265260,0.236918,0.2364390795325079,49.0,0.06558998837583163,2018,1,6.513230110912307,10.580733983564397,12.626849921739943,6.315358001522335,6.1092475827643655,-1.6132178097803471,8.122494912418967,9.821083726281312,5.3981627015177525,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45,550,48,1,0.3009977063125962,1,0,0,0,20,28,0.8876067169525291,8,46760,0.256619,0.2781463649362295,50.0,0.17742335501841008,2022,5,8.167068178341237,9.959158749906589,11.125864948538169,7.236339342754344,7.148345743900068,-0.7577684035075385,8.382079595386834,10.508322510373395,6.652863029353347,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36,596,96,1,0.1848688767812301,2,0,0,0,22,5,0.8731044489318798,8,7317,0.2441289999999999,0.2896242766328532,41.6,0.006913953072536906,2020,11,9.73678340663725,11.904879711050446,10.42004670814988,6.416732282512326,5.25227342804663,-4.13246949648576,9.950947467236567,8.871926251117628,4.976733742420574,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
32,573,60,0,0.1940345077634981,5,1,0,0,34,1,0.8874570070502869,5,10298,0.231572,0.263326561250247,53.0,0.11438791430419727,2020,3,8.599878558034845,10.764815106334996,9.730740018176446,7.237778191923443,5.973809611869261,-1.5879865857094086,8.384765950896124,9.478227817099784,6.2166061010848646,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
18,584,48,1,0.5795382493296638,2,1,0,0,15,26,0.7992656807448699,4,22392,0.236806,0.2251645874554773,58.0,0.10535965287538959,2020,10,7.769378609513984,9.899429329075273,10.652802378509259,6.137727054086234,6.97914527506881,-0.9995397262765264,8.316483606309005,10.428393580510123,6.066108090103747,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
27,566,84,0,0.1852786339319939,4,0,0,0,31,29,0.686861450968562,4,5032,0.256272,0.2666657758450953,57.0,0.025459824205975718,2024,3,5.0689042022202315,8.700680734850161,9.309189736018352,6.131226489483141,5.929589143389895,-2.327390249274721,8.561002718812697,9.566054854819791,4.890349128221754,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
33,562,72,4,0.3464341439661662,4,3,0,1,23,10,0.7189407754009034,4,142999,0.255197,0.2216163957977098,54.0,0.07120598317232783,2020,1,7.79934339821592,10.025749432069084,12.017330520933296,8.499640032168648,6.280395838960195,-1.8675075645214154,8.766861821669803,9.961614941212737,6.124683390894205,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
27,572,60,4,0.4920722239295441,3,2,1,0,30,10,0.90201092730876,2,18460,0.238684,0.2424118984633512,66.0,0.07251136274071934,2020,8,8.820551743253025,10.732912351388622,11.071314910225711,6.651571873589727,6.343880434126331,-1.3786957335822998,8.06209131086697,9.887561401985868,5.438079308923196,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
21,597,60,2,0.098921166002963,4,0,0,0,27,22,0.9699393020052852,8,1599,0.23614,0.2332671600257744,55.0,0.08461598562387687,2018,4,8.005700678662542,11.170843523334396,10.627891122746627,7.535830462798367,6.734591659972948,-1.2666525367562607,8.358510033187683,10.296880079410023,5.8888779583328805,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
43,601,84,2,0.5807446678951438,4,1,1,0,32,24,0.6087377295086203,5,60924,0.254741,0.3006667129957422,60.0,0.07578988811968897,2018,3,8.38091517312361,10.893623364868153,11.650563414137544,8.59044365315583,6.763884908562435,-1.4013060271704831,8.53303373163537,10.316953898529778,5.953243334287785,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
27,406,60,0,0.7186497025125268,0,4,0,0,17,1,0.8523732045158189,4,146310,0.3404979999999999,0.3057121800693334,51.0,0.048705353426026145,2022,6,8.29254851397576,9.678028823264478,11.997035381068363,7.886457270977689,7.138073034044347,-1.580138800201344,8.988113067446326,10.558361570874581,5.966146739123692,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
68,577,48,1,0.3252321076870859,1,2,0,0,21,26,0.8350796272601544,3,89233,0.257753,0.2529811044152339,51.0,0.1536826799396007,2021,1,7.480992162869525,10.578394384806286,11.763762001301187,7.688913336864796,7.442492722794441,-0.3191269989147373,7.999734506347148,10.844529431872822,6.126869184114185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37,606,48,0,0.1555107871939654,0,2,0,0,34,15,0.8253845646553335,4,51696,0.213293,0.1768170915263922,36.8,0.045789109020253654,2019,7,10.181346536039147,11.0472962539905,11.648068058912521,7.623153068476902,6.431331081933479,-2.1141809086230805,9.023880263177587,9.966133659186399,5.940171252720432,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1
46,565,36,0,0.1367555800190198,4,2,0,0,21,19,0.911425200073201,4,3473,0.215584,0.1977701850348243,50.0,0.0907978795704771,2019,6,8.489616423646003,9.57045937831747,9.435881047890113,6.734591659972948,6.182084906716632,-1.5024655998104586,8.210260339372319,9.479145388658274,5.811140992976701,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
52,638,48,0,0.3909082113507849,1,3,0,0,21,27,0.8653205952893299,3,16619,0.209313,0.2170869700279397,49.0,0.14725166983271032,2018,5,8.902863672196222,9.133459327640225,10.161187107991946,7.653494909661253,6.950814768442584,-1.0810755335824935,8.601473063462825,10.413702990176423,6.68586094706836,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
44,551,72,0,0.1681840825708727,1,2,0,1,22,23,0.7111846790671801,5,70446,0.255681,0.2045448,56.0,0.08968009637264088,2020,11,8.379768515504566,9.469545806435415,11.331463538588157,7.160845906664299,5.968707559985366,-1.6369096665067033,8.225636957415857,9.691592993399809,5.814130531825066,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
42,679,72,0,0.0595817514222108,4,2,0,0,24,1,0.6868899053462929,3,150381,0.196371,0.1874516562847358,40.0,0.04142509907029972,2022,3,8.135346948906706,9.204020443231363,11.984914621750923,6.263398262591624,6.182084906716632,-2.3386995293656287,9.083765677696631,9.94611591459175,5.8998973535824915,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
44,603,72,0,0.2639133407961756,1,1,0,0,29,19,0.731747803028123,2,193827,0.229905,0.2180366407644622,48.0,0.12614169917540705,2019,2,8.376781037699493,10.695687899179232,12.379992338643289,5.117993812416755,6.016157159698354,-1.422333901761045,8.1795969900499,9.705341445395202,6.1092475827643655,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
50,619,36,1,0.1295805595368021,2,0,0,0,17,1,0.5668799921966168,7,37932,0.23963,0.255742786912106,50.0,0.2556496906235126,2021,7,7.427738840532894,7.955074273262696,10.615996086574693,6.679599185844383,7.851271997109883,-0.17121257576303622,8.384137875925202,11.068667552142909,7.020190708311925,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
55,620,36,2,0.0486160845391728,1,0,0,0,17,7,0.89417599308863,8,23210,0.192446,0.1976971244785191,57.0,0.2446084226833544,2022,2,8.571681376700306,11.309511008837013,11.559847218079632,6.601230118728877,6.470799503782602,-0.5784008153881935,7.622704720225083,9.766865674993165,6.214608098422191,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
32,563,12,4,0.7103265136682463,1,2,1,0,28,8,0.8647683466554922,4,16005,0.194606,0.1670402740378426,69.0,0.07750832144555397,2022,2,7.741967899820685,10.270177181692885,10.711390970394262,7.549609165154532,6.918695219020472,-0.5826409881554362,7.6511201757027,9.315240781801553,5.093750200806762,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
26,502,48,2,0.3306492441017316,4,1,0,0,8,15,0.8698783514980399,7,86647,0.2692759999999999,0.2722814132603745,54.0,0.020101673682830546,2018,11,7.6251071482389,10.049318000747668,11.606297403962468,6.565264970035361,6.767343125265392,-1.7594504825700858,8.651884327944414,10.137610607893345,4.74493212836325,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35,540,48,0,0.1489942713035786,2,1,0,0,27,15,0.6800151286158367,2,8783,0.247111,0.2527268520157754,55.0,0.19427060379021596,2023,3,6.949856455000773,7.7336835707759,9.311722986264785,7.847371836159788,6.601230118728877,-0.7897772205292866,7.950238036094052,10.003830501232155,6.311734809152915,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
54,660,72,0,0.4697870247546482,0,0,0,0,28,1,0.8805949867130421,2,747585,0.199741,0.2139471514151673,33.6,0.05523577173788739,2019,1,8.42639282708974,9.890250325754108,13.55066180972136,7.795234929002173,5.8998973535824915,-2.3331547799226833,9.076161150508243,9.598388006047278,6.180016653652572,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
42,605,12,2,0.0762915576689353,0,1,0,0,21,27,0.8866738227156026,4,30898,0.171339,0.1602798028316521,54.0,0.11256945003623482,2019,10,9.531191227694439,11.05469229132341,11.452517069775134,7.261927092702751,6.687108607866515,-0.6929825177058319,7.635223367719977,9.086929027060949,5.4510384535657,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
32,440,120,1,0.0302692172456735,3,2,0,0,20,22,0.7224179616913678,7,1571,0.362341,0.3833906377139379,40.8,0.021837210092536308,2022,10,7.994632311431825,11.543027808786672,11.558156923499153,6.045005314036012,6.795705775173514,-2.7751098743796794,10.002083993331604,10.216142686053809,6.1779441140506,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
35,544,60,0,0.5067780759826543,3,0,0,0,17,8,0.7922936029938862,11,27184,0.251014,0.2070413465467009,57.0,0.18297158137285582,2018,9,8.95660873889395,10.71610523307224,11.188026004701632,6.182084906716632,6.182084906716632,-1.0546616093342682,7.982558592315235,9.798904512343688,6.284134161070802,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
53,588,72,2,0.2730554196545242,2,1,0,0,27,10,0.7975988826204372,6,45226,0.245177,0.2118131094157352,53.0,0.11785681907467288,2021,1,7.97349996402463,10.675746238104187,11.390972497219115,7.620705086838262,6.38856140554563,-1.096887483433649,7.92210997128148,10.093157046992621,5.783825182329737,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
30,623,36,0,0.0386415720561551,2,1,0,1,19,23,0.878460505682974,4,7878,0.217216,0.2226242289485822,52.0,0.024619793532419318,2020,9,7.511524648390866,8.256866848974312,9.37007543009734,6.343880434126331,7.423568444259167,-1.669667731280129,9.233633631945475,10.685469446796564,5.529429087511423,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
45,600,72,2,0.194605411783676,2,1,0,0,23,6,0.9018376372491296,2,4981,0.2300559999999999,0.2588094539467012,53.0,0.06473499805350091,2023,4,6.668228248417403,9.847287502847928,8.775240458738327,8.645586406184636,6.023447592961033,-1.852943750139692,8.410776562711748,9.61953186182516,5.673323267171493,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
32,621,12,0,0.189278067345992,3,0,0,0,13,25,0.7513532772374505,1,23364,0.185276,0.1811647172668975,47.0,0.07461406518010293,2023,4,8.082402253926244,9.517898598432753,10.5177267979912,4.709530201312334,7.945555428253489,0.10644717194954345,7.908632227297641,10.33449044443213,5.313205979041787,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
39,564,24,1,0.2070428311930064,1,1,0,0,21,1,0.7918144979783652,2,6417,0.2126959999999999,0.2293336729597149,62.0,0.092605758976182,2019,12,8.82776136765472,10.937330182245267,10.019980867971933,8.42726848388825,6.937314081223682,-1.287923117062916,8.635153989049803,9.888170848424235,6.255750041753367,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
63,611,36,0,0.3126882333196962,4,2,0,0,15,20,0.8309067087965045,6,1595777,0.199385,0.2148414843613089,34.4,0.12436895300177875,2019,9,8.655562860681009,10.408978974711417,14.303435757211023,5.123963979403259,6.625392368007956,-1.525952779321,9.000226152397817,9.897720957641791,6.915723448631314,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1
23,575,60,0,0.5789573028558717,8,0,0,0,22,28,0.9124170121168907,4,7435,0.242386,0.2060001988356688,61.0,0.1664488893356116,2021,4,8.011686729127847,9.620063070336988,10.021226142760383,7.878155336503324,6.502790045915623,-0.5636990602079033,7.413467853361305,10.122060675335577,5.62040086571715,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
33,572,36,3,0.2387009338009918,3,1,0,0,22,27,0.8529268209294613,2,2288,0.225613,0.1845495824290377,42.400000000000006,0.08100858908031544,2020,9,7.140453043101158,7.851271997109883,8.488176242345745,7.5411524551363085,6.875232087276577,-1.6208798088434546,9.023458432425896,10.189155097188696,6.51025834052315,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
52,618,96,1,0.5532125773336322,5,0,1,0,26,11,0.9005764981680582,4,9522,0.232414,0.2193509187893111,53.6,0.06395822593251627,2024,1,7.396335293800808,10.683958561267747,10.025793676920095,6.023447592961033,4.955827057601261,-2.5491231379687838,9.21255458546188,8.7662383802531,6.46302945692067,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
45,475,72,3,0.3672700573853314,8,2,0,0,22,9,0.7748261035010686,5,3378,0.287105,0.2895193268620924,53.0,0.0700852189244784,2020,7,7.991592282068092,10.314835323802448,10.42094116259234,5.220355825078324,5.641907070938114,-2.0223319715582546,8.420094746952687,9.170039075202657,5.762051382780177,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
40,441,48,1,0.2591632850143874,0,0,0,0,25,10,0.8356055328300259,3,7482,0.299073,0.312494255388472,51.0,0.07112664415424942,2023,10,7.447751280047908,13.112001882034615,9.585140065773462,8.182838710766026,6.804614520062624,-1.1179985304649813,8.168746209530395,10.109403558183711,5.5254529391317835,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
30,613,72,0,0.1857044650736246,4,0,0,0,33,14,0.7702782445827445,6,63572,0.229118,0.270460597245623,49.0,0.09572132507196175,2022,2,6.102558594613569,10.522530607088802,11.520050024912525,7.891704659330107,6.364750756851911,-1.3244198547074255,8.136274343726074,9.93391975965633,5.7899601708972535,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,543,12,4,0.161861031700507,2,0,0,0,22,11,0.7485220166149836,12,10809,0.22989,0.2306463955645114,54.0,0.1243245439401942,2021,9,6.3578422665081,11.646433107312715,10.569623183849224,6.363028103540465,8.138564737261632,-0.04171301737965685,8.319270568393632,10.502049290606205,6.234410725718371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,529,12,0,0.1594294813460056,5,3,0,0,28,4,0.9273512129332034,2,44411,0.219642,0.2301798166764631,55.0,0.15877805016028662,2021,3,8.57772369115627,10.218955010995845,11.182043573212228,8.84980082722101,7.495541943884256,-0.17672904896250058,7.882880796577185,9.859640152755851,6.042632833682381,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
43,543,72,0,0.3850250027823386,3,0,0,0,21,14,0.7476413316080813,5,46780,0.264158,0.2945664594715392,53.0,0.02393687236601512,2022,8,6.925595197110468,8.93260863037757,10.9032918846381,6.813444599510896,6.419994928147142,-2.34327438950843,9.050455225925727,9.935857932566579,5.318119993844216,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20,553,60,3,0.1506810256650324,2,1,0,0,27,24,0.9317267965403424,5,93496,0.236659,0.2839908,48.0,0.11277927145542364,2018,1,8.546751993657782,9.73554216168668,11.611901644052832,6.60934924316738,5.545177444479562,-1.9016221314254536,8.854355665958915,9.0068768914288,6.672032945461067,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
22,528,48,1,0.239367587687274,2,1,0,0,17,5,0.8631714038515306,1,58783,0.240668,0.2636100722245533,55.0,0.19645293315143247,2018,10,8.342601680684194,9.690727406601606,11.224576503530743,5.056245805348308,5.7899601708972535,-0.888661351410383,7.3311148769668515,9.176576741823373,5.703782474656201,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
76,597,72,2,0.365257971805165,2,3,0,0,24,22,0.8161621751568786,4,60201,0.24562,0.196496,55.0,0.13273082889323531,2018,5,6.1224928095143865,8.97638862194537,11.128952732200162,6.841615476477592,6.53813982376767,-1.1415911542903323,8.217910760898135,10.279180502310622,6.198478716492308,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
34,602,48,0,0.2898584679503272,3,5,0,0,19,13,0.9245378443787312,6,103217,0.221374,0.2255959609627958,32.800000000000004,0.020017774151721325,2023,5,6.336825731146441,10.595659257474393,11.871843890421271,6.648984550024776,6.76849321164863,-2.3419866265176874,9.344856696063095,10.217348936771211,5.43372200355424,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
