CreditScore,Age,Experience,NetWorth,LengthOfCreditHistory,DebtToIncomeRatio,Monthly_LoanToIncomeRatio,RiskScore,LoanApproved
620,39,19,4085,28,0.1960154564159181,0.1789599928874577,54.0,0
573,58,38,59524,1,0.0656122222574408,0.24595530452823516,51.0,0
597,21,0,1599,22,0.08461598562387687,0.19715728487402,55.0,0
585,33,11,115050,20,0.07575589766308562,0.286797987903496,53.0,0
615,38,18,17706,9,0.38489218825262805,0.131666088058474,49.0,0
651,51,29,127071,3,0.15035815804434338,0.21476066391134768,50.0,0
637,64,43,55640,18,0.15272020725388602,0.15739477864488552,50.0,0
585,18,0,4329,10,0.23178452623672066,0.4545862251356712,53.0,0
634,61,37,70357,3,0.2649596751452259,0.07836533154447942,50.0,0
593,38,14,115940,6,0.15176151761517614,0.6107145832040455,50.0,0
625,37,15,33849,8,0.06937638128182953,0.18061219737192205,52.0,0
524,28,4,138991,22,0.64,0.6122052460571472,48.0,0
608,48,25,74574,7,0.05882597316272693,0.18218957488483603,47.0,0
566,43,20,48222,10,0.1824,1.3329201293382298,51.0,0
616,49,26,168032,16,0.052869719565441335,0.37300638747165044,46.0,0
564,55,35,48081,12,0.0766132774076205,0.42681936219829775,56.0,0
625,49,23,44523,19,0.6024,1.5379387071375892,51.0,0
500,37,14,4870,12,0.07615446934917634,0.2096179546663022,50.0,0
594,36,10,108049,11,0.2728,0.5398997395893028,49.0,0
558,46,25,49015,4,0.29660503550052103,0.38614936377955666,60.0,0
598,39,16,1968,7,0.09951902334574392,0.16668929021673323,65.0,0
535,38,15,10770,25,0.08412362329413021,0.2563015157251658,49.0,0
413,18,0,77081,24,0.228,0.669977695524022,53.0,0
607,30,6,1144,12,0.27465584334072557,0.3871120545508839,57.0,0
443,27,5,10936,4,0.06252894858730894,0.20956837124995184,54.0,0
495,21,0,2535,6,0.03663978705081031,0.24707249484065372,58.0,0
643,50,29,4942,16,0.06687206965840589,0.127254189384681,50.0,0
495,30,8,43917,2,0.12155956418645136,0.13353606258323664,53.0,0
610,34,16,278021,4,0.10706862889173473,0.2550911386026963,44.0,0
667,55,32,9527,26,0.15807736794756458,0.27158585930563817,52.0,0
556,38,13,5534,6,0.11572230485054935,0.317370619585743,54.0,0
570,43,18,3636,2,0.09268629977684886,0.07221194700811315,54.0,0
551,29,4,109770,18,0.13431208663420305,0.0915424243561052,54.0,0
528,28,6,2371,14,0.0405903470283207,0.09679287084041494,62.0,0
527,44,19,53165,21,0.10486020643351036,0.14450166428546768,54.0,0
616,51,31,57444,15,0.22227032375769196,0.2613393237002333,58.0,0
549,50,28,4684,11,0.11276741232783041,0.2769554162317195,54.0,0
591,51,27,7336,23,0.3818750630739732,0.25579333473305926,56.0,0
581,43,23,19449,12,0.3695919994202479,0.3003719376740819,51.0,0
513,41,17,44980,9,0.08795432705895653,0.5329819342715675,51.0,0
615,50,27,286353,17,0.3476978754775149,0.08227724980299261,41.0,0
432,28,8,350314,24,0.5248,2.3148090707364095,46.0,0
588,33,11,10205,2,0.3992,0.36532007067573524,61.0,0
607,54,32,3530,14,0.1273037849501034,0.2951485408163574,51.0,0
562,56,36,241587,18,0.26820685023505714,0.04831298504625256,51.0,0
550,33,9,30466,24,0.09069976974672139,0.42894456234372674,52.0,0
562,37,13,73859,15,0.15290912005129026,0.18252213382459317,49.0,0
591,42,20,134554,5,0.15162454873646208,0.4235986418289322,50.0,0
621,41,15,5299,10,0.3064635958395245,0.29741518584251847,55.0,0
569,49,26,86784,21,0.16111111111111112,0.19667963081247533,49.0,0
590,41,17,6102,17,0.15133066620281788,0.2513528356310466,50.0,0
623,60,37,117481,20,0.20882002383790227,0.43565217081211943,45.0,0
503,51,31,20690,19,0.2536514917779893,0.30107311017380967,52.0,0
596,40,16,9228,16,0.09501142421934501,0.12323353480633573,58.0,0
525,31,10,29458,8,0.08259214704084249,0.09342086244583402,58.0,0
583,26,8,66953,8,0.24628347878423112,0.36015621402639025,54.0,0
602,34,13,2813,24,0.03156312625250501,0.10176857263136277,50.0,0
616,32,10,94331,27,0.121097119199586,0.21395865556941468,53.0,0
554,18,0,16542,9,0.2700218573109903,0.36976742593770373,53.0,0
508,37,19,55081,13,0.15965114166313366,0.06706931917639136,60.0,0
637,55,33,7003,9,0.09921327971030747,0.1407667450782651,52.0,0
405,27,2,21625,9,0.1648196766616001,0.28917530661673685,73.0,0
546,40,18,22794,24,0.10569905511450732,0.21439234445669983,57.0,0
551,41,19,91186,2,0.1633025133480922,0.18870285103261272,71.0,0
642,58,35,70235,20,0.31344137273593903,0.2652541525464115,51.0,0
517,18,0,39310,24,0.06590179200343836,0.07480488618115905,50.0,0
577,38,13,25526,15,0.0871963834188951,0.160809035225869,54.0,0
595,31,9,61398,20,0.11756308219422536,0.22811271894101148,51.0,0
480,35,14,7094,26,0.07523775977456852,0.4678064347215746,53.0,0
554,37,14,10929,21,0.04454976303317536,0.1591539072257582,53.0,0
564,24,0,1565,26,0.1063266778927111,0.4818049380547791,59.0,0
529,42,20,6231,21,0.2488,0.5632291995523899,55.0,0
632,45,22,52241,4,0.05009665610990006,0.10363274852277397,59.0,0
532,62,38,4192,3,0.042614029423972695,0.26785314740340965,53.0,0
512,27,5,7986,2,0.08317755046314773,0.14901204765105608,61.0,0
488,44,23,116064,11,0.1287996921768363,0.12079028912988739,46.0,0
480,21,0,16724,28,0.16942366452428617,0.5646725450732454,53.0,0
548,31,10,19043,15,0.27336185543796443,0.4130514400425394,59.0,0
606,63,40,16812,20,0.12112869924294563,0.06411431247499712,52.0,0
565,29,6,123537,4,0.2144,0.3130036981350979,50.0,0
621,32,11,7609,14,0.02293799919098343,0.07744923470751193,57.0,0
607,18,0,11769,21,0.2924281984334204,0.2802669804682821,55.0,0
622,26,5,77522,4,0.07915701165367116,0.14296456648696443,52.0,0
551,42,22,10443,3,0.05946752923612839,0.6524592888437019,53.0,0
523,22,2,11656,27,0.1217155839089428,1.2700192099935703,63.0,0
613,34,11,32922,26,0.15554708349218452,0.23725136692136456,47.0,0
604,50,28,37306,9,0.036831817520960215,0.10133602452662904,61.0,0
556,44,22,19654,28,0.06536086863955716,0.1786812397320419,60.0,0
591,37,17,13053,6,0.0399105037189333,0.18497144503294377,62.0,0
651,69,49,17051,6,0.2492299246698588,0.2595684349535869,45.0,0
588,35,13,180433,5,0.10218045112781955,0.2164361894472685,51.0,0
613,40,16,2471,25,0.24023874658045263,0.7649096629625216,49.0,0
655,55,35,3837,14,0.26021537099867237,0.19495551986630785,55.0,0
519,18,0,26317,7,0.196530260892597,0.3964961472216281,71.0,0
574,43,21,232760,24,0.03831108194735381,0.16030561061041257,46.0,0
566,33,6,62100,11,0.06029222091747358,0.09108177025523431,54.0,0
632,41,18,6744,1,0.24050246434335065,0.26368988425941586,56.0,0
594,49,26,75114,25,0.2185710261947235,0.6227199286933132,54.0,0
574,37,17,8476,12,0.097719149563359,0.1717449648686576,55.0,0
645,55,30,54143,27,0.06422055544293534,1.0756029829048783,54.0,0
634,53,31,5365,21,0.14248579955713872,0.3901309226365583,52.0,0
494,49,26,99941,12,0.17020864597957108,0.12422361616987453,54.0,0
512,47,26,9821,13,0.18155410312273057,0.16789489153281015,51.0,0
589,54,32,157188,27,0.11543584430960487,0.3900459827828094,55.0,0
515,45,18,57614,21,0.13399810457785652,0.5540535803131332,62.0,0
480,38,17,9034,16,0.1799537393986122,0.6489358822046483,52.0,0
485,23,1,21242,14,0.37648333784882143,0.21920536145448344,52.0,0
592,41,16,8677,3,0.3362682796110558,0.41408797999059127,62.0,0
611,33,14,3830,26,0.0872872409654235,0.41323949346872174,51.0,0
626,39,17,2788,5,0.08032832609475236,0.28711964795261496,62.0,0
576,49,28,8342,20,0.11625622438264288,0.16949162109153032,54.0,0
546,27,5,2484,13,0.0822722820763957,0.6241825018571966,55.0,0
585,21,0,36972,28,0.2639508103196907,0.2604566664754773,57.0,0
610,43,18,9326,3,0.14922970159611382,1.458307088127968,56.0,0
619,49,29,8110,20,0.12126315789473685,0.34417208324247744,48.0,0
607,47,25,41630,23,0.05213032581453634,0.1771945798098128,56.0,0
547,32,8,8695,16,0.0753974418725079,0.16257990413687004,54.0,0
618,33,13,9184,18,0.24921051223036986,0.12521074283812178,46.0,0
469,42,19,3503,17,0.1209714372995265,0.44133252912759485,53.0,0
561,62,42,48412,15,0.07803002459642079,0.05267877401762844,53.0,0
581,37,13,20679,13,0.08852459016393442,0.6107115138263927,56.0,0
519,35,15,7216,27,0.1007444954855061,0.2918907405087984,54.0,0
451,25,3,22457,6,0.10782057183775766,0.3612416443961597,53.0,0
559,42,19,49437,10,0.11831889637471928,0.14303280630463003,52.0,0
472,22,1,81114,20,0.30483937680959605,0.31212739580177,55.0,0
546,26,4,53435,21,0.2407203780201492,0.22032759869163113,48.0,0
557,29,8,15808,4,0.16009318748521195,0.1639425608729879,53.0,0
510,48,27,22758,4,0.16650909293142763,0.11867663054254428,55.0,0
622,54,33,110714,9,0.2061168630251101,0.4518585141631799,53.0,0
576,48,25,32336,25,0.09203256760686247,0.15122559816555847,53.0,0
540,25,2,21275,1,0.06563106796116505,0.4762911630712149,62.0,0
573,38,17,64050,26,0.09302050356519424,0.09606576266303718,49.0,0
498,30,7,58500,22,0.0438587550054605,0.20692350590058592,49.0,0
561,28,6,7129,14,0.06697896940097678,0.10361821936010877,54.0,0
419,32,11,21278,29,0.057177615571776155,0.1457027151886089,53.0,0
614,38,12,399260,7,0.12825515310883026,0.6266473847598227,48.0,0
626,29,11,153204,16,0.08245959286382552,0.045399908591194506,46.0,0
605,33,10,95271,4,0.2399218495604038,0.5454322588273782,56.0,0
475,47,24,49771,10,0.06759999165432201,0.25821814316715946,54.0,0
508,26,0,1030,28,0.12513557903870587,0.10910351133864442,52.0,0
604,46,27,251321,21,0.09057305385245358,0.23822464980096644,43.0,0
531,19,0,53554,12,0.019072602422652574,0.20393578638010054,48.0,0
600,18,0,6224,16,0.11254240294437176,0.09679073799146193,53.0,0
625,32,10,27846,10,0.06857916943005912,0.09763183703213846,52.0,0
563,48,26,73732,17,0.12567602369302086,0.08424331528159447,51.0,0
612,46,23,26110,14,0.03816388019141017,0.08913588562079881,54.0,0
561,51,29,38869,3,0.054061693933076575,0.14817005945047246,56.0,0
585,32,10,91366,21,0.06182625237793278,0.2996378292811488,48.0,0
616,49,29,50194,7,0.27871847971738334,0.9171097704286352,49.0,0
572,50,29,5625,14,0.27286250619820074,0.28813796082342247,52.0,0
562,40,17,2071,6,0.051839524096172235,0.048493091557006776,55.0,0
444,32,11,6675,15,0.29419759539989543,0.5819969552719778,53.0,0
587,56,32,7089,29,0.17944745675187193,0.3475812486243955,54.0,0
531,40,17,6916,3,0.3723024957778195,0.5790212615736187,64.0,0
609,45,18,9431,26,0.2096,1.4908877189335905,53.0,0
521,52,33,4359,6,0.17666503428011754,0.23712373614626828,55.0,0
514,51,27,2824,24,0.1912953582135842,0.07983391624871632,60.0,0
587,44,25,56796,27,0.24602638989085662,0.4296422873565241,56.0,0
619,50,27,37932,1,0.2556496906235126,0.5869927384505763,50.0,0
586,46,23,1707,19,0.045555034501239364,0.07190971628582735,57.0,0
611,30,10,43005,26,0.11969008816457387,0.19704556596589398,51.0,0
556,29,3,7881,1,0.05339179778179004,0.08653418148871467,57.0,0
617,51,29,395917,25,0.18301731244847486,1.3335996233335186,64.0,0
536,37,15,32476,26,0.3336,1.0859846975513021,52.0,0
513,40,16,4998,6,0.09836508579921632,0.24857657229055224,71.0,0
521,31,10,36286,4,0.13069346868802315,0.13711122882344,56.0,0
597,30,7,19335,26,0.12034246392659964,0.28770477134420347,52.0,0
571,65,43,9430,11,0.1477357884594797,0.22106671048681165,61.0,0
594,24,0,8812,10,0.11288135593220339,0.38167578795332363,56.0,0
531,31,6,8356,29,0.1289958933891618,0.21778599602072765,61.0,0
567,39,17,7449,21,0.04470086802848381,0.1983941216243547,52.0,0
530,18,0,4879,19,0.20016049524246246,0.19807683848871388,59.0,0
571,18,0,31554,4,0.05079527963057978,0.21636542334332698,60.0,0
596,24,3,192116,17,0.412,0.2770946515870116,55.0,0
625,55,31,101116,14,0.16022198107116856,0.2688879620959946,50.0,0
571,47,22,16770,13,0.1281476904063031,0.18079640024753282,51.0,0
587,21,0,32414,23,0.23142713399295656,0.44793582717635594,52.0,0
545,39,15,9889,29,0.4246817323506122,0.5687467829927213,68.0,0
533,30,9,40671,12,0.12860914537848556,0.07074778367994368,54.0,0
556,22,3,34979,24,0.09485141672425708,0.08075442429207678,51.0,0
500,47,28,93072,13,0.4041143654114365,0.20749896113707222,59.0,0
584,35,11,92697,6,0.07919057969881307,0.1733642629129705,52.0,0
616,49,21,8272,22,0.25033620887591435,0.5116045204402658,48.0,0
605,32,12,24533,23,0.11059746035461408,0.0673861832443504,49.0,0
581,54,28,230372,20,0.058472253485693106,0.1321636935452981,50.0,0
596,36,16,66459,20,0.135112168592794,0.17047186344650822,56.0,0
590,25,0,10650,28,0.05947741213949233,0.09399697327110884,50.0,0
595,68,43,4600,22,0.02622887818703688,0.6762906905600014,58.0,0
556,49,28,65862,14,0.06920821114369502,0.18350295983121662,53.0,0
572,25,2,10810,10,0.030018010806483888,0.07568631588920338,54.0,0
502,39,15,207037,11,0.2664,0.3102553252262189,50.0,0
460,27,4,2064,19,0.15033333333333335,0.31234674710382,54.0,0
599,44,17,7928,18,0.15165036166615858,0.13081815426488327,50.0,0
640,54,31,2710,27,0.17087261871523376,0.11573913056175507,55.0,0
540,34,13,50961,20,0.11328911633750255,0.20255935982652837,49.0,0
638,49,24,5699,29,0.05792847763960763,0.2377546916934884,50.0,0
496,23,3,20655,10,0.05144110151913237,0.047721679723881714,52.0,0
582,44,23,89031,11,0.07345922390537456,0.03685867780719537,47.0,0
602,68,47,132556,20,0.053110146724529864,0.08267949872393253,55.0,0
525,25,7,53651,27,0.07811171382495236,0.12039391661754525,55.0,0
557,58,35,3174,5,0.11181639098214566,0.2836260757293295,57.0,0
595,43,20,23560,25,0.2121971595655806,0.18861109350058458,53.0,0
523,42,18,9602,28,0.15725806451612903,0.3006677934378008,55.0,0
675,42,17,3000,13,0.23277720124531015,0.6979996674501517,48.0,0
455,20,0,30359,28,0.22646995477062246,0.21113406901971388,54.0,0
574,49,25,40680,6,0.047874054410704144,0.09793986899032461,51.0,0
593,35,15,139933,2,0.1372027653270531,0.6169957946522409,53.0,0
597,40,13,43499,1,0.401392732791715,0.20789579381534626,59.0,0
467,33,8,25814,5,0.1690997006677412,0.2273197549589748,60.0,0
590,26,2,24791,10,0.03816009250931517,0.1404666741254581,55.0,0
546,38,18,7300,27,0.06786030845594754,0.13984774755064444,56.0,0
561,54,32,4465,21,0.12412930135557872,0.09441111108508052,58.0,0
585,18,0,28416,3,0.044686622566982345,0.16452280396476993,51.0,0
607,45,24,26354,1,0.06666333616426039,0.06361280111011831,57.0,0
636,48,27,12915,16,0.09749478079331941,0.0394786936052001,47.0,0
613,39,17,2337,25,0.18499769903359412,0.25979276305554605,49.0,0
590,51,31,11502,11,0.13944310458232845,0.18402634592221814,68.0,0
472,53,30,1806,11,0.18240717667580364,0.14358030488094206,55.0,0
493,20,0,2010,21,0.2048,0.7209284946209341,57.0,0
384,28,4,57009,24,0.13701657458563535,0.11933032436748026,54.0,0
623,55,30,7495,14,0.1495814630595657,0.08619685565094146,54.0,0
606,77,56,30311,9,0.02892606583917971,0.25029988527087316,49.0,0
582,19,0,1589,23,0.11175321165758949,0.5218546968620759,60.0,0
576,23,1,92637,16,0.05510799766491535,0.14720608733007248,50.0,0
622,57,33,77385,18,0.684,0.5002657405416089,47.0,0
573,18,0,10210,3,0.12558212547747372,0.3209794127631295,65.0,0
588,53,33,45226,10,0.11785681907467288,0.21605194544752074,53.0,0
499,44,19,7027,29,0.18889925373134328,1.2373804293668307,51.0,0
562,30,5,5705,15,0.06700534680154627,0.17110958612181237,53.0,0
566,40,19,88566,19,0.1599150517653305,0.24754220606297397,49.0,0
474,36,15,11488,10,0.15598641691313397,0.3919060562437122,52.0,0
607,34,12,5898,2,0.15850415987649025,0.1928543551859474,57.0,0
529,35,9,18486,3,0.1259928786633799,0.1446433133294453,54.0,0
516,35,14,93963,15,0.06507567162169958,0.24323107623128665,47.0,0
568,21,0,9477,1,0.04466021733684826,0.10140140400581134,62.0,0
579,29,4,24130,14,0.07227722772277227,0.08368354708423564,62.0,0
551,28,5,3474,21,0.08796967331921061,0.09340284485188156,67.0,0
519,43,22,120510,6,0.09098920015574728,0.18832911095017357,49.0,0
452,29,9,25496,2,0.5793645022904094,0.6784492675331669,63.0,0
565,46,24,3473,19,0.0907978795704771,0.13178280856479066,50.0,0
602,35,11,17480,14,0.08990402138257805,0.3466694357830383,64.0,0
547,21,0,66306,1,0.1751658767772512,0.12409606369112727,56.0,0
602,69,44,9641,17,0.10021382991261596,0.180407825199034,48.0,0
616,32,9,23538,11,0.17797692891662192,0.04502985568935056,50.0,0
563,42,20,51000,15,0.24765862962224944,0.20958025276242984,54.0,0
549,51,26,12822,25,0.2506269999135172,0.21473071442209268,54.0,0
588,61,36,23787,21,0.1807707279096925,2.368108453279055,53.0,0
551,27,4,18002,26,0.06575945882167859,0.3638336916217727,55.0,0
578,43,24,54036,28,0.22346266471449489,0.21290541091760956,52.0,0
412,23,4,62375,6,0.09465964364021272,0.2910263872746201,52.0,0
534,18,0,97037,11,0.1537550269663622,0.20046550078586878,52.0,0
477,52,33,92461,13,0.16005616005616005,0.1991554873648514,55.0,0
574,41,18,29259,3,0.1434360514270721,0.5993091517745197,56.0,0
585,34,12,84978,15,0.10258449304174952,0.19873445227152223,49.0,0
606,18,0,4550,6,0.06548281141630789,0.07556183963701589,50.0,0
587,53,31,26083,1,0.05569686639569949,0.2571344618624371,54.0,0
551,42,17,21627,20,0.05336642879304995,0.0643665206267985,49.0,0
633,26,4,78656,21,0.16198378276447295,0.16596085098888255,46.0,0
559,55,30,113879,1,0.09590718659361908,0.07016909494934212,52.0,0
613,53,33,303910,28,0.17363964414591448,0.24918057187757134,51.0,0
567,30,5,24354,1,0.05419379548065875,0.2629174390823914,53.0,0
579,38,16,431336,5,0.1804511278195489,0.42091175792607316,48.0,0
605,45,22,85462,12,0.07255234674881797,0.19942680767859797,44.0,0
484,33,9,111911,27,0.11146877586682609,0.38431980871742794,54.0,0
588,32,12,5458,17,0.07851878482833004,0.1243279430997188,62.0,0
626,39,13,83687,5,0.1465997013709787,0.3497629696803847,49.0,0
642,56,36,263620,25,0.3739867582451581,0.16919430805075092,42.0,0
563,33,10,6066,21,0.20486896368232008,0.4102408266477793,54.0,0
490,43,20,2574,12,0.12941993248904743,0.09251985869170946,54.0,0
607,62,40,21374,4,0.06952578877763084,0.25717937640872174,54.0,0
548,32,6,36099,11,0.037875489769264255,0.8547669104054838,54.0,0
504,47,25,81553,25,0.2013685794599506,0.44935009726878294,50.0,0
609,46,21,112251,17,0.31745659314875646,1.2456850853196773,48.0,0
570,26,2,171301,9,0.01986964946274441,0.18773997312236856,62.0,0
574,52,28,312446,4,0.24585926280516995,0.3281697678141211,56.0,0
529,47,25,129584,13,0.3433206341403466,0.336525786858296,50.0,0
565,39,18,4995,2,0.05140493697478992,0.11602601178944183,58.0,0
636,55,34,8043,18,0.30198062248135127,0.493555324033607,52.0,0
578,33,8,3300,5,0.14532303139898076,0.23121093923525524,54.0,0
448,39,16,78144,12,0.3456,0.874529745287078,55.0,0
572,18,0,47634,11,0.22141186184119996,0.20155857113831138,48.0,0
578,24,0,154916,5,0.051680016644127746,0.11457578252666296,49.0,0
448,26,2,9016,28,0.17361562403803402,0.2103177461097658,58.0,0
574,18,0,7138,2,0.7775806155540598,0.33377444529029243,57.0,0
482,43,21,26277,28,0.13296113377710972,0.35196665937781496,58.0,0
563,43,18,6735,18,0.06423453841719509,0.08869736057190443,51.0,0
569,31,7,194668,4,0.08571609712800356,0.23592711355358428,64.0,0
536,22,0,35056,25,0.1021096233503516,0.391246133475255,52.0,0
480,45,26,126421,17,0.12862966131548487,0.31177814780738344,49.0,0
582,36,14,9365,19,0.2396990790782135,0.1730574255378699,57.0,0
570,25,2,407311,19,0.21867037294417419,0.16929386392804943,67.0,0
600,43,18,111388,20,0.216,0.6580354425913845,47.0,0
566,27,3,3211,9,0.06519087918991832,0.16827246379267866,53.0,0
538,29,3,8327,14,0.0829842180774749,1.252693549831448,59.0,0
632,46,26,197911,12,0.38866396761133604,0.832123966155383,49.0,0
620,30,4,76021,9,0.23952315451627693,0.37015898412302967,48.0,0
524,33,12,37769,16,0.0554459257833181,0.16254564700163088,55.0,0
529,36,15,6973,13,0.10798507265172168,0.07225534265416375,58.0,0
587,35,8,7298,2,0.0472338768977897,0.03331208064399364,56.0,0
571,52,31,32001,15,0.20127881040892195,0.37786791158645716,54.0,0
558,51,27,2644,10,0.24110646510131875,0.24442646964250236,62.0,0
594,54,32,20150,3,0.2678590592022894,0.48161693145684215,63.0,0
501,35,16,71330,2,0.17745403484137084,0.13043422287614684,63.0,0
589,31,9,3162,25,0.08969851333019574,0.15377163227700993,56.0,0
529,37,16,1761,13,0.0466636714332192,0.2506416366370447,51.0,0
633,42,20,29673,10,0.08084753209979008,0.10136158831426255,52.0,0
546,57,34,152038,10,0.15334924870102515,0.37623845142361645,56.0,0
532,18,0,5417,20,0.19594576596254762,0.9104232822405435,55.0,0
611,46,24,6998,7,0.07568934186616101,0.12521862889304708,50.0,0
584,38,15,68852,1,0.06292860024203308,0.1553142370806995,53.0,0
536,31,9,1586,5,0.11890049009162583,0.18292945212367273,55.0,0
453,39,16,61169,21,0.22308078273958856,0.3804781718466504,63.0,0
579,31,10,5315,8,0.026231312482802898,0.1588644539759507,61.0,0
460,27,5,53974,4,0.3939485021540928,0.13507985947660162,65.0,0
601,54,30,17075,14,0.040326355915200965,0.05293164058500138,53.0,0
599,52,31,17307,10,0.07579604196617014,0.09989720557821423,54.0,0
544,26,2,154319,16,0.09787674779906784,0.15463870620197878,56.0,0
494,30,11,87394,18,0.07091667558027598,0.1577554730322504,49.0,0
573,54,31,202110,18,0.2390509587405805,0.6868620045876053,57.0,0
545,27,5,113278,18,0.20589173667978306,0.2981699126285737,52.0,0
631,59,36,8541,9,0.15530179445350734,0.5846672895013748,51.0,0
504,51,27,10095,1,0.04912111726462798,0.18747804035981255,59.0,0
667,60,42,72276,22,0.04938177085327107,0.2886458495345137,60.0,0
639,59,37,32220,16,0.01845188670541563,0.1263700228905318,50.0,0
576,28,5,91093,5,0.27652640383006954,0.3970545010526439,55.0,0
574,35,11,43411,18,0.10038264267687047,0.08648003444584036,51.0,0
585,48,23,32426,17,0.048083928311234155,0.3065575998869122,48.0,0
532,36,13,9066,17,0.12845359173540483,0.28877424018192166,55.0,0
520,34,12,3647,4,0.1002199369910242,0.26513523754914564,56.0,0
468,47,24,21522,9,0.030743077420358908,0.07362737699335173,54.0,0
553,33,12,108613,19,0.2034443168771527,0.34675426517628527,48.0,0
585,29,5,29148,13,0.229502556804854,0.08588763106022315,56.0,0
603,25,3,7808,17,0.07611107375781617,0.32034919329745537,53.0,0
503,31,8,158215,2,0.14409034854287012,1.2423713058444745,54.0,0
531,49,28,78208,14,0.0973732641793542,0.1264630981740437,52.0,0
533,40,15,26139,25,0.21691805317990984,0.5097023627524725,54.0,0
561,41,20,57095,26,0.10440533048328378,0.08246143444622608,53.0,0
538,53,33,4998,21,0.09278996865203762,0.2737847170328439,51.0,0
582,25,3,43920,27,0.2672,0.6087068299998385,59.0,0
611,58,35,103879,15,0.13503757618794013,0.17322972422014268,41.0,0
595,66,43,38271,11,0.11867403314917127,0.5422402766104925,59.0,0
639,54,31,118300,29,0.0362132963152971,0.24656488395955845,50.0,0
515,27,4,112049,29,0.06524117354549976,0.22350695802428083,48.0,0
590,36,10,73089,24,0.10265163543982216,0.09379641024809778,58.0,0
638,57,36,8127,25,0.2821731249693823,0.317919092193047,51.0,0
504,19,0,13203,7,0.16589727392001558,0.2759103070793195,53.0,0
575,24,2,6380,1,0.05979944668929946,0.09999173650314937,57.0,0
601,46,24,13691,18,0.09917355371900825,0.07337678991970484,62.0,0
564,26,5,251408,10,0.07914262159934048,0.46999165715114943,51.0,0
640,43,22,47728,28,0.2958477508650519,0.2610166205790763,50.0,0
589,41,17,48299,17,0.05363536839332604,0.10520760262954469,49.0,0
559,40,16,114707,13,0.09794970986460348,0.2612325205073689,54.0,0
610,28,4,3775,13,0.08371903630810995,0.08118068577257515,50.0,0
525,46,24,59807,11,0.10177691503658355,0.39265137757777846,52.0,0
490,51,32,109464,18,0.22319138019497178,0.4245912050461157,52.0,0
624,46,24,6290,12,0.030909747022883665,0.09177470313631499,50.0,0
576,19,0,588658,4,0.18908740321171402,0.2765591728458074,47.0,0
650,45,22,30751,2,0.11975251147628235,0.2188223855919656,50.0,0
508,33,7,315486,11,0.45315978763486897,0.3866537295691392,49.0,0
650,23,0,47193,6,0.18748886116556762,0.19610364713845752,48.0,0
560,32,12,70755,11,0.20751622334735792,0.38031735142664375,56.0,0
469,57,35,1970,18,0.020946445208340027,0.22887602398824902,48.0,0
616,53,32,10040,11,0.08909454201282994,0.2392521183340069,68.0,0
568,31,11,16059,24,0.06507708856220867,0.4699686579529223,51.0,0
607,43,18,2456,5,0.13814386203766735,0.050633405585751995,65.0,0
517,30,8,18137,19,0.5788690476190477,0.4369520051936622,54.0,0
556,57,37,141055,23,0.04580093413204642,0.6687869295589496,46.0,0
601,62,38,89282,1,0.42324995501169693,0.3808143335245483,49.0,0
509,26,1,2860,29,0.3349414197105445,0.4185514683643043,58.0,0
548,35,13,131062,22,0.07483983692486895,0.17030651651013137,46.0,0
634,46,24,114618,19,0.06022924626606461,0.13336045563875903,62.0,0
570,39,14,322695,8,0.4136,0.23643731083065045,53.0,0
605,38,15,8986,1,0.055103003616920894,0.0867882353591988,51.0,0
585,35,13,14220,7,0.46184660095039864,0.4514868817195063,55.0,0
528,30,5,27730,27,0.08089260808926081,0.20547356048199494,55.0,0
520,28,6,40691,26,0.12066933773273628,0.5143157696266861,58.0,0
475,34,14,40318,15,0.1746554206953302,0.3970120575645641,51.0,0
587,42,23,12750,4,0.04905951712521056,0.4579531954921373,56.0,0
643,61,37,57132,19,0.1856348820894717,0.12000146333168374,46.0,0
478,19,0,96744,24,0.15101609595426016,0.974715944265739,53.0,0
496,33,11,6770,25,0.23143768562314376,0.636586296677602,63.0,0
562,33,13,118921,21,0.04059539918809201,0.4879880439370374,51.0,0
598,39,19,36819,22,0.2807322868904582,0.09982366245863414,52.0,0
554,35,13,3805,19,0.12823688682777892,0.43636990077833754,51.0,0
628,45,22,165041,28,0.07745517640254483,0.16551312828615378,63.0,0
563,48,26,5469,28,0.2990395431340313,0.1990595004821562,60.0,0
589,35,10,6177,25,0.13465648854961831,0.12378903660747893,53.0,0
514,54,27,5230,20,0.11827284105131415,0.19182135173874545,60.0,0
493,25,5,36201,17,0.19631454114212735,0.26240647170633963,54.0,0
608,28,6,9934,1,0.15899237011020953,0.13866348391676903,51.0,0
544,35,13,1881,2,0.06902151847340642,0.04926315589326549,55.0,0
601,18,0,5861,16,0.14338277130827295,0.3447002460908302,51.0,0
542,58,39,76134,27,0.16270894612239042,0.25527545643398647,49.0,0
566,54,34,9692,1,0.027984922851641947,0.13508954184070915,60.0,0
598,41,17,32153,20,0.11365376435559336,0.5960230996681124,51.0,0
616,26,2,6601,12,0.22709020792748383,0.7410033893611262,53.0,0
675,48,25,1991,2,0.19106970367369833,0.38177530515346453,50.0,0
592,39,18,25673,11,0.0685484908524818,0.5158544508827048,50.0,0
560,40,17,12679,21,0.07534453936370457,0.3257891535422893,57.0,0
572,30,8,49282,19,0.08758545526602596,0.5829056670809722,56.0,0
516,43,18,1210,16,0.10455282026238095,0.05209930752903502,61.0,0
